Npart,Niter,posx,posy,Ix,Iy,Itheta,Ox,Oy,Otheta,f,t
10,100,2,2,12,19,-17,12.002725323729234,19.010165997951624,-17.021939873925607,0.2842903931789835,12.32455290001235
10,100,2,2,12,19,-17,12.005352694806087,19.009909583574554,-17.02002238797342,0.2842903931789835,15.565583600022364
10,100,2,2,12,19,-17,12.000493139593932,19.02307766322473,-17.028848106588484,0.28470409568792276,11.826658200006932
10,100,2,2,12,19,-17,12.000076618666686,19.00107774177205,-17.028987858283177,0.28431598302489736,11.246744999982184
10,100,2,2,12,19,-17,12.002254593539053,19.01009540701955,-17.022590062486472,0.2842903931789835,11.848448100005044
10,100,2,2,15,19,19,15.000625321667297,20.0,18.970059320305538,0.3200846840395927,10.751338399975793
10,100,2,2,15,19,19,15.081884254234993,10.683722200858545,18.84463932845784,0.3587958344845715,11.93728350001038
10,100,2,2,15,19,19,15.00125333180936,9.82137904753483,19.004876826780713,0.36080081017320764,12.000327499990817
10,100,2,2,15,19,19,15.004692075901715,19.01238467252506,18.986916987051362,0.2997855387705861,23.147365100012394
10,100,2,2,15,19,19,3.4616017526348357,19.00221771964796,19.017176539671052,0.43927210425088015,12.967817400000058
10,100,2,2,15,19,19,15.080933384528286,3.676460595610871,18.833320919249783,0.36338763732114987,11.382558499986771
10,100,2,2,-10,-19,-15,-9.992921987399022,-11.112312935206369,-15.05655866009871,0.3741881686662032,25.403020700003253
10,100,2,2,-10,-19,-15,-9.994733285877684,-12.708922582042696,-15.040739065887275,0.3741847930704155,14.018373500002781
10,100,2,2,-10,-19,-15,-9.992342691766488,-10.278277467391765,-15.013850194394674,0.37440083120083056,14.05475640000077
10,100,2,2,-10,-19,-15,-9.9997264548742,-18.99449163830311,-14.980649448693487,0.28607161622317095,13.841264899994712
10,100,2,2,-10,-19,-15,-9.999378929607126,-18.99509193094181,-14.981522584485985,0.28607161622317095,13.98257150000427
10,100,2,2,-10,-19,-15,-9.99632235170335,-13.643093067507806,-15.006265742650282,0.3736987072769817,13.013445399992634
10,100,2,2,-12,12,13,-11.999367455572173,12.00683250049817,12.995861227426072,0.27457264920849483,12.169391299976269
10,100,2,2,-12,12,13,-11.99977161349377,12.007459304491269,12.989646074053256,0.27457264920849483,12.347529799997574
10,100,2,2,-12,12,13,-11.999902792704923,12.00501384572711,13.002017159392942,0.27432295212004854,14.49519980000332
10,100,2,2,-12,12,13,-11.999827277292399,12.00073259718174,12.999270090142954,0.274224710642627,14.271046799985925
10,100,2,2,-12,12,13,-11.997388776418582,12.000873271952607,13.022551744368041,0.27474047839909,14.157384500023909
10,100,2,2,-12,12,13,-11.999827727573756,12.002666694201825,12.999816375817641,0.274224710642627,16.09837880000123
10,100,2,2,17,-13,-17,16.99976072996492,-12.923438180268768,-17.200500710102684,0.2749911882693532,13.031466400017962
10,100,2,2,17,-13,-17,17.031815428973232,-12.988119971103595,-17.02246351327006,0.27469747663584293,12.35269669999252
10,100,2,2,17,-13,-17,-1.582553429421929,-12.996772636981198,-17.17068483706051,0.4173862595905219,12.870728999987477
10,100,2,2,17,-13,-17,17.024638559804366,-12.999263157440584,-17.056806422622866,0.2745799919824389,16.840891500003636
10,100,2,2,17,-13,-17,17.012635892124127,-12.914835217432007,-17.17817889978621,0.2749911882693532,16.182228699995903
10,100,2,2,17,-13,-17,17.026906919081885,-12.996427000471671,-17.01530660321295,0.2747598903579639,14.6796267000027
10,100,2,2,-15,11,-17,-14.99478078269611,11.007857317641296,-16.949159262056988,0.2875076979080186,11.961868299986236
10,100,2,2,-15,11,-17,-14.995673774374323,11.042496981900234,-17.01696895924645,0.2874063054517613,12.67406259998097
10,100,2,2,-15,11,-17,-14.993973387011991,11.009538903973773,-16.94867903624325,0.2875076979080186,14.106633899995359
10,100,2,2,-15,11,-17,-14.994144790986743,11.003881177448744,-16.949401530309537,0.2875076979080186,14.008876400010195
10,100,2,2,-15,11,-17,-14.997860149934576,11.042881070372932,-17.01999237168708,0.2874063054517613,13.811963400017703
10,100,2,2,-15,11,-17,-14.993274446065652,11.004343455670138,-16.94686052040914,0.2875076979080186,12.15226969998912
10,100,5,2,-15,14,11,-14.983015498362036,6.458043428997998,10.942913011773944,0.3256790292092334,7.779782500001602
10,100,5,2,-15,14,11,-14.98096453191729,2.595934292177797,11.032268432128781,0.32561964749180994,9.300038899993524
10,100,5,2,-15,14,11,-14.997058260194148,2.60317790717781,11.01774842203394,0.32545337868302404,7.7199030999909155
10,100,5,2,-15,14,11,-14.989063303400531,20.0,10.997199739234905,0.3358850237422939,9.025556199980201
