Npart,Niter,posx,posy,Ix,Iy,Itheta,Ox,Oy,Otheta,f,t
10,100,5,5,25,-24,-21,20.948478622421746,-23.99707293448669,-21.042870867266046,0.2880637217058738,4.348874100018293
10,100,5,5,25,-24,-21,24.033274845778774,-24.067293122442273,-20.840097778062475,0.28547792011747797,4.313915100006852
10,100,5,5,25,-24,-21,24.622379280843926,-23.80212189863874,-21.689807186626926,0.2870058937833483,4.291881599987391
10,100,5,5,25,-24,-21,24.51454665628547,-24.037124386082255,-20.917638759756997,0.2847546189738708,4.821571300009964
10,100,5,5,21,20,27,19.98789089252778,20.144783813828322,26.835752335918148,0.27723756402927674,4.0591989000095055
10,100,5,5,21,20,27,20.163785709922056,20.002887050771392,27.022952285708612,0.2752883282287187,4.094457900006091
10,100,5,5,21,20,27,19.780913973959457,20.001892553819754,27.009737064654555,0.2745653006858867,4.19052920001559
10,100,5,5,21,20,27,19.80843058715397,20.00183283088423,27.019839457428333,0.2745653006858867,4.00749290001113
10,100,5,5,21,20,27,19.968271381954423,20.10538280720417,26.89845371389258,0.27552053106866775,4.030947499995818
10,100,5,5,21,20,27,19.8044703684664,20.00221660768386,26.996587126126943,0.2745653006858867,4.104986200021813
10,100,5,5,-26,27,24,-25.361063259998417,27.214007004496,24.45708580024475,0.3082206242656935,5.682595000020228
10,100,5,5,-26,27,24,-25.291694917971046,27.20335528623208,24.26885732940146,0.3084888471659537,5.9750502000097185
10,100,5,5,-26,27,24,29.593588147864693,-3.3086237057395387,0.5310959573936092,0.4973295332383348,4.408530300017446
10,100,5,5,-26,27,24,-25.241398102848354,26.99320000678011,23.98749779309627,0.31087409627931284,3.979014400014421
10,100,5,5,-26,27,24,-25.37691444180643,27.219439053624594,24.447178155522835,0.3082206242656935,3.9615124999836553
10,100,5,5,-26,27,24,-24.247372360427853,27.188938936151743,24.15839620840415,0.30987060150062756,4.0767857000173535
10,100,5,5,21,-22,-25,20.28611162214514,-21.993271601500794,-24.99746933596491,0.27282226802020354,3.9717498999962118
10,100,5,5,21,-22,-25,20.232054903284745,-21.996097020324378,-25.007857427181552,0.27306814086788345,3.874225600011414
10,100,5,5,21,-22,-25,20.118505687742747,-21.997117612605184,-24.983241919493516,0.2724007717098952,4.866266700002598
10,100,5,5,21,-22,-25,20.136878124290156,-21.995738320320633,-25.00027096153579,0.27264664455757504,4.300225800019689
10,100,5,5,21,-22,-25,20.13847716209603,-21.998200842450036,-25.00282122836775,0.27264664455757504,4.164779599988833
10,100,5,5,21,-22,-25,8.5377987037234,30.0,-16.830239452159198,0.49999999762256975,3.7499632999824826
10,100,5,8,-29,-21,25,-29.095567274328605,14.46244471072565,24.987623143425196,0.38702209515655417,5.839069500012556
10,100,5,8,-29,-21,25,-29.020744342779995,-16.580214293166797,25.18312774280475,0.37604755485005603,7.251260899996851
10,100,5,8,-29,-21,25,-28.992356874486454,-8.76659340861778,25.20628480666639,0.37719257999349265,7.681592300010379
10,100,5,8,-29,-21,25,-30.0,-20.49338660772024,24.471071772826644,0.3767649807963422,6.187904799997341
10,100,5,8,-29,-21,25,-30.0,-20.48168574767934,24.4782008256525,0.3767649807963422,5.978732299990952
10,100,5,8,-29,-21,25,-30.0,-21.011381415777755,25.55796161440134,0.3781204782275498,5.826208599988604
10,100,5,8,-21,-25,-22,-20.998631193593592,-11.846144144573822,-22.00925862077538,0.348866800510938,6.142779399990104
10,100,5,8,-21,-25,-22,-20.99709090705766,-24.923145126538653,-21.98791967135306,0.3223532069597803,6.6030172999890056
10,100,5,8,-21,-25,-22,-20.996376161128836,14.209515680990744,-22.082904017064397,0.36247696805018803,8.255323399993358
10,100,5,8,-21,-25,-22,-20.999813500623315,-11.956085076240006,-21.909169586839468,0.3498431441822232,6.486409999983152
10,100,5,8,-21,-25,-22,-20.991913183225066,16.133714043195972,-21.986201113121858,0.36037208343101046,6.496941499994136
10,100,5,8,-21,-25,-22,-20.99309924246422,-24.97734220226038,-21.846772934717176,0.323169843708625,6.168891100009205
10,100,5,8,20,-21,-27,20.002512589167466,-7.891046858706572,-27.002533787875873,0.32965549575703773,6.341169199993601
10,100,5,8,20,-21,-27,20.00312768721166,-3.4645470659090396,-26.999225980187656,0.32991780803919113,6.9016919000132475
10,100,5,8,20,-21,-27,20.00353397705636,-7.7749731691038235,-26.998373456382375,0.32971560898836455,7.544082299980801
10,100,5,8,20,-21,-27,20.01689248544369,-6.20404350705438,-26.998873167045787,0.3312730881636502,6.810630799998762
10,100,5,8,20,-21,-27,20.003011146135975,-7.8897955066312,-26.998144926685278,0.32965549575703773,10.964976799994474
10,100,5,8,20,-21,-27,20.004025979789393,-3.461098923848394,-27.001998377254196,0.32991780803919113,7.461722500011092
10,100,5,8,-26,-23,25,-25.99202758964364,-7.242422144749033,24.950666970646882,0.370951218073159,7.304409700009273
10,100,5,8,-26,-23,25,-25.998331708016263,-23.29436122856765,25.037589090398317,0.33802302146003255,6.940630599972792
10,100,5,8,-26,-23,25,-25.990840253576454,-3.4951662033987057,25.010535553593282,0.37068757650567,7.428947800013702
10,100,5,8,-26,-23,25,-25.992003405495307,-23.287317997552964,25.00612232513213,0.33729216087309194,6.439889900007984
